ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,humidity,temperature,class
143474.3,142776.2,35976.6,35993.5,35986.8,36704.3,36693.6,36711.3,45463.7,45459.6,45407.9,39213.9,39202.2,39230.7,247282.6,246521.8,3834.3,3825.9,2594.2,2207250.5,2594.6,1100.1,1100.0,1100.0,6258.3,6260.4,6255.8,2581.2,2581.6,2581.2,6230.5,6230.6,11627.6,11621.9,8118.5,8119.7,8118.4,2074.0,2073.4,2073.9,15235.2,15225.2,15225.0,5666.4,5669.3,5667.4,62809.4,62837.3,2347936.8,2315847.8,7852.1,7844.3,7841.3,4278.3,4277.4,4277.7,1100.4,1100.4,1100.4,3493.4,3493.4,3494.5,7631.6,7632.9,33.73,27.43,ammonia
142839.9,142998.4,35831.2,35849.7,35865.2,36523.2,36527.8,36517.9,45404.7,45385.4,45431.6,39076.8,39031.5,38954.9,245445.1,246020.5,3830.6,3821.8,2591.3,2169305.0,2591.5,1100.1,1100.0,1100.0,6194.2,6188.4,6189.5,2572.7,2573.3,2574.0,6226.5,6225.9,11597.2,11597.8,8115.3,8116.4,8113.9,2069.2,2069.2,2069.8,15193.2,15190.2,15206.0,5638.5,5636.2,5640.5,62670.8,62691.0,2227561.8,2238914.0,7810.3,7804.3,7800.9,4276.3,4275.5,4275.7,1100.4,1100.4,1100.4,3477.3,3477.0,3477.4,7616.7,7618.0,33.720001,27.450001,ammonia
142853.7,143150.3,35876.8,35900.7,35878.8,36585.8,36597.6,36592.1,45419.4,45365.2,45387.0,39112.1,39101.2,39077.4,246219.8,246480.8,3829.8,3821.2,2591.0,2166135.8,2590.8,1100.1,1100.0,1100.0,6160.3,6156.1,6151.8,2568.4,2568.9,2569.4,6219.1,6218.2,11557.4,11567.4,8106.6,8102.6,8105.0,2061.2,2060.9,2061.4,15087.7,15091.8,15091.0,5599.3,5609.9,5608.3,62352.5,62435.3,2163765.0,2371881.2,7747.9,7741.2,7735.1,4272.1,4272.0,4273.7,1100.4,1100.4,1100.4,3470.7,3470.6,3472.2,7615.5,7614.3,33.77,27.42,ammonia
143034.6,142671.4,35659.3,35636.8,35654.9,36419.6,36403.1,36390.5,45310.4,45344.2,45324.3,38925.9,38920.6,38884.2,245989.9,247799.3,3827.5,3819.2,2589.0,2225889.5,2589.2,1100.1,1100.1,1100.1,6144.0,6141.2,6139.9,2567.1,2567.8,2568.1,6222.2,6220.7,11566.7,11566.3,8108.2,8111.3,8111.8,2062.3,2062.3,2063.0,15120.4,15132.1,15133.1,5619.8,5621.1,5624.2,62655.6,62582.4,2339139.0,2319470.5,7765.5,7760.1,7758.6,4273.9,4273.5,4273.6,1100.4,1100.4,1100.4,3476.8,3476.8,3478.5,7622.7,7623.1,33.720001,27.450001,ammonia
142977.7,142664.6,35677.6,35667.1,35680.1,36397.4,36401.7,36384.3,45282.5,45327.9,45361.6,38982.8,38942.1,38943.9,246199.3,247313.5,3828.5,3819.8,2588.4,2241452.5,2588.5,1100.1,1100.0,1100.1,6173.9,6173.9,6173.7,2571.5,2572.4,2572.9,6225.8,6225.3,11595.1,11595.3,8112.3,8110.3,8110.0,2065.0,2064.9,2065.3,15142.8,15154.0,15148.8,5640.9,5644.0,5644.4,62628.1,62708.0,2249956.0,2200698.2,7784.1,7779.8,7776.3,4275.8,4275.4,4275.8,1100.4,1100.4,1100.4,3478.7,3477.5,3478.5,7624.4,7623.5,33.689999,27.42,ammonia
142611.4,142494.8,35659.9,35671.8,35686.6,36398.8,36436.2,36376.1,45329.3,45353.4,45345.3,38916.9,38920.4,38930.6,245938.9,246337.4,3828.3,3819.9,2589.2,2356332.2,2590.0,1100.1,1100.1,1100.1,6172.9,6174.6,6176.4,2571.0,2572.0,2573.2,6225.6,6225.4,11591.9,11593.6,8112.2,8115.8,8117.3,2065.4,2065.7,2066.2,15165.5,15160.9,15149.6,5641.5,5642.3,5642.6,62718.9,62598.0,2193778.8,2236381.2,7789.6,7781.9,7777.0,4276.2,4276.5,4276.4,1100.4,1100.4,1100.4,3480.7,3479.9,3481.0,7622.8,7622.0,33.759998,27.42,ammonia
142762.5,142190.6,35191.5,35194.8,35201.3,35912.1,35858.8,35905.4,45110.0,45147.0,45112.4,38384.8,38370.9,38403.0,246660.2,247452.9,3816.5,3808.3,2579.6,2196215.8,2579.5,1100.1,1100.1,1100.1,5986.7,5985.7,5983.6,2545.9,2546.7,2547.5,6199.9,6198.6,11505.0,11499.3,8093.7,8097.1,8096.4,2042.1,2042.3,2042.3,14915.1,14924.2,14930.3,5542.4,5549.4,5551.0,62002.4,61986.5,2258094.2,2355396.5,7576.7,7569.2,7569.4,4264.0,4263.5,4263.4,1100.4,1100.4,1100.4,3434.0,3433.5,3434.4,7594.0,7593.7,33.66,27.42,ammonia
142159.9,142407.5,35173.6,35169.3,35157.4,35853.3,35844.4,35860.1,45113.3,45073.1,45081.9,38350.3,38361.9,38353.0,245719.8,245074.8,3815.6,3807.9,2578.2,2335454.8,2578.1,1100.1,1100.1,1100.1,5973.0,5969.1,5966.6,2542.6,2543.4,2543.9,6193.7,6193.7,11498.1,11501.5,8088.5,8089.3,8088.0,2038.0,2037.6,2037.9,14862.6,14863.0,14857.2,5520.0,5527.2,5527.4,61874.5,61852.5,2253803.5,2246547.0,7525.5,7518.1,7513.2,4260.8,4260.4,4260.8,1100.4,1100.4,1100.4,3419.3,3418.3,3419.8,7581.0,7580.8,33.720001,27.42,ammonia
141911.5,141984.6,35028.2,35010.8,34998.3,35675.9,35666.1,35712.1,44992.4,45007.5,44959.5,38201.8,38187.3,38149.8,244267.1,245801.2,3811.3,3803.5,2573.6,2155507.8,2573.6,1100.1,1100.1,1100.0,5907.8,5908.2,5907.7,2535.2,2535.9,2536.1,6185.9,6187.0,11464.3,11468.1,8085.9,8084.6,8087.6,2030.6,2029.9,2030.2,14788.9,14814.3,14815.7,5502.5,5501.4,5503.0,61639.5,61670.0,2455347.5,2314040.5,7466.8,7460.9,7459.2,4257.6,4257.4,4257.5,1100.4,1100.4,1100.4,3409.0,3408.2,3409.1,7573.4,7574.4,33.689999,27.41,ammonia
142006.7,142299.8,34874.4,34859.4,34892.0,35549.4,35556.6,35543.0,44951.5,44943.1,44943.1,38051.3,38084.4,38047.1,246291.3,246219.8,3809.1,3800.8,2570.8,2223386.2,2571.1,1100.1,1100.1,1100.1,5872.0,5871.6,5868.8,2529.7,2530.2,2530.8,6181.7,6181.4,11452.8,11454.8,8081.7,8080.2,8081.6,2026.7,2026.5,2026.5,14767.6,14777.7,14770.5,5491.4,5492.5,5492.3,61614.8,61663.2,2324015.2,2280232.8,7431.1,7424.8,7421.7,4255.8,4254.9,4254.6,1100.4,1100.4,1100.4,3401.5,3400.9,3401.9,7570.1,7568.6,33.669998,27.43,ammonia
141904.7,142253.7,34756.7,34753.5,34741.6,35385.0,35359.3,35388.9,44835.4,44896.8,44887.4,37878.8,37925.3,37901.4,247081.6,245009.0,3805.1,3797.3,2567.0,2168512.0,2567.2,1100.1,1100.1,1100.1,5827.9,5828.7,5827.8,2522.3,2523.3,2523.5,6173.8,6173.7,11432.7,11434.7,8073.8,8073.0,8072.3,2017.8,2018.0,2018.3,14695.9,14695.2,14699.9,5459.1,5462.0,5463.6,61435.9,61392.3,2250809.8,2266724.5,7368.5,7362.3,7359.2,4251.5,4251.5,4251.9,1100.4,1100.4,1100.4,3391.1,3390.3,3391.7,7563.8,7562.1,33.669998,27.43,ammonia
142003.3,141638.5,34721.0,34721.0,34701.8,35302.1,35309.2,35328.6,44861.5,44827.4,44830.0,37821.0,37822.1,37830.2,245898.1,245679.0,3803.8,3796.4,2565.9,2173279.5,2566.2,1100.1,1100.1,1100.1,5815.5,5813.3,5811.6,2520.0,2520.9,2521.2,6171.0,6170.9,11434.8,11430.9,8070.9,8073.1,8068.7,2016.5,2016.2,2016.6,14713.9,14706.6,14701.2,5459.7,5464.7,5464.3,61385.9,61402.1,2278480.5,2333616.8,7360.6,7352.9,7350.7,4251.2,4251.0,4250.7,1100.4,1100.4,1100.4,3390.5,3389.8,3389.9,7562.8,7558.1,33.669998,27.450001,ammonia
141728.2,142090.1,34658.1,34703.2,34702.4,35289.5,35282.9,35262.8,44739.3,44789.9,44819.4,37858.2,37812.6,37816.9,244948.3,244837.0,3803.6,3795.7,2565.7,2148480.0,2565.9,1100.1,1100.1,1100.1,5840.5,5843.3,5847.5,2524.9,2526.1,2527.0,6184.3,6184.7,11460.8,11465.9,8069.0,8072.6,8074.8,2022.9,2022.9,2023.6,14791.7,14799.8,14807.0,5502.5,5506.0,5508.7,61766.1,61918.2,2287268.0,2274984.5,7472.9,7470.6,7472.0,4259.3,4259.4,4260.0,1100.4,1100.4,1100.4,3432.1,3433.2,3434.8,7595.9,7595.0,33.669998,27.42,ammonia
142320.3,141923.4,35306.2,35316.1,35324.1,35952.2,35989.0,35967.2,45105.0,45131.9,45123.8,38405.0,38393.5,38400.6,246429.5,246168.6,3817.5,3809.7,2577.5,2254660.2,2577.2,1100.1,1100.1,1100.1,5989.2,5989.1,5985.6,2541.6,2542.0,2542.6,6196.2,6195.7,11530.1,11531.8,8085.2,8087.1,8084.3,2031.8,2031.6,2031.6,14888.6,14904.0,14908.1,5532.7,5536.5,5538.3,62010.2,62078.1,2281109.5,2363845.8,7505.9,7499.5,7496.4,4260.7,4259.8,4259.8,1100.4,1100.3,1100.3,3424.5,3423.6,3423.8,7588.6,7587.5,33.700001,27.43,ammonia
142293.0,141721.5,35076.0,35095.0,35080.3,35718.6,35662.3,35698.0,45065.4,45063.3,45014.2,38223.5,38245.7,38237.3,245679.0,244907.8,3813.3,3804.9,2573.4,2329034.8,2573.1,1100.1,1100.1,1100.1,5920.8,5917.2,5914.8,2532.9,2533.7,2534.0,6186.1,6184.1,11479.0,11481.9,8080.8,8077.2,8076.2,2023.6,2023.0,2023.4,14787.7,14782.3,14794.0,5493.9,5499.1,5501.1,61715.9,61581.8,2197029.8,2230913.2,7428.6,7421.4,7417.9,4255.9,4254.7,4255.5,1100.4,1100.4,1100.4,3402.7,3402.2,3403.7,7573.8,7569.2,33.689999,27.41,ammonia
140986.7,142293.0,34918.6,34954.1,34898.3,35460.2,35483.0,35500.0,44977.1,44965.8,44928.4,38028.9,38036.3,38079.6,246588.4,245730.0,3809.8,3802.0,2569.9,2462484.0,2569.5,1100.1,1100.1,1100.1,5887.7,5884.1,5886.4,2527.8,2529.1,2529.3,6184.9,6184.6,11481.3,11483.6,8078.9,8078.2,8077.8,2020.1,2020.0,2020.1,14781.1,14784.9,14782.2,5498.0,5494.6,5494.4,61725.2,61763.2,2286386.0,2313138.2,7404.2,7397.8,7395.3,4254.0,4253.6,4253.9,1100.4,1100.4,1100.4,3399.4,3399.3,3399.5,7570.5,7571.3,33.689999,27.42,ammonia
142240.1,142330.6,34863.6,34858.6,34841.1,35474.9,35458.2,35471.0,44920.8,44907.5,44947.0,38035.6,38015.5,38025.6,245374.0,243734.9,3810.3,3802.3,2570.4,2227561.8,2570.0,1100.1,1100.1,1100.1,5885.9,5885.8,5883.0,2527.9,2528.4,2529.6,6184.0,6182.5,11481.5,11483.6,8072.1,8074.5,8069.0,2019.4,2019.3,2020.4,14772.7,14773.8,14777.9,5490.4,5491.4,5493.1,61684.4,61761.3,2184889.0,2337295.5,7408.7,7402.2,7399.9,4254.3,4254.1,4255.0,1100.4,1100.4,1100.4,3403.0,3402.4,3403.9,7572.5,7570.5,33.669998,27.43,ammonia
141777.4,142083.2,34979.0,34967.8,34921.7,35567.8,35550.9,35621.0,45002.2,44971.4,45064.7,38132.4,38112.8,38087.2,246107.3,246901.6,3810.2,3802.2,2570.3,2209717.5,2570.2,1100.1,1100.1,1100.1,5884.5,5880.9,5879.5,2527.3,2527.9,2528.4,6181.9,6181.1,11480.6,11482.0,8076.1,8073.7,8071.6,2017.0,2016.6,2016.8,14750.7,14751.8,14743.2,5481.6,5483.8,5484.7,61688.9,61641.1,2236381.2,2276731.2,7371.0,7365.4,7361.1,4251.9,4251.3,4252.4,1100.4,1100.4,1100.4,3388.4,3386.7,3387.5,7564.8,7563.6,33.689999,27.41,ammonia
141947.2,142149.7,34674.7,34662.4,34659.3,35184.5,35204.8,35214.6,44870.9,44841.7,44815.7,37807.4,37827.0,37801.3,245831.8,244978.6,3805.2,3797.2,2565.4,2185694.0,2565.4,1100.1,1100.1,1100.0,5824.3,5824.9,5824.6,2519.2,2520.0,2520.7,6176.3,6175.8,11454.4,11455.8,8064.0,8067.0,8066.7,2011.2,2011.2,2011.5,14702.2,14701.4,14710.3,5470.2,5471.1,5477.1,61526.2,61662.0,2371881.2,2340985.8,7333.1,7327.9,7324.9,4250.5,4249.9,4250.0,1100.4,1100.4,1100.4,3386.6,3386.1,3387.8,7562.8,7563.0,33.669998,27.42,ammonia
141679.1,141920.0,34812.6,34798.9,34783.9,35310.7,35362.8,35360.6,44902.4,44890.8,44879.6,37871.3,37908.3,37906.4,245186.3,245862.4,3807.8,3799.7,2567.4,2212190.2,2567.5,1100.1,1100.1,1100.1,5860.0,5858.4,5858.5,2522.9,2523.4,2524.2,6179.7,6179.0,11471.5,11467.9,8068.8,8066.9,8067.3,2013.1,2013.0,2013.1,14715.5,14718.5,14719.7,5474.8,5476.7,5476.5,61670.0,61780.6,2288591.5,2213015.5,7336.9,7332.0,7330.1,4250.5,4249.5,4248.9,1100.4,1100.4,1100.4,3385.1,3383.9,3384.6,7567.3,7566.1,33.669998,27.43,ammonia
141930.2,141748.6,34760.0,34742.2,34742.9,35276.2,35267.1,35272.1,44850.8,44847.6,44885.9,37861.6,37843.3,37843.1,244958.4,241343.9,3805.0,3797.1,2565.4,2230913.2,2565.0,1100.1,1100.1,1100.0,5808.8,5808.7,5806.9,2516.2,2516.2,2517.0,6170.5,6170.6,11446.4,11444.9,8060.4,8064.5,8064.4,2007.6,2007.1,2007.3,14663.1,14652.3,14642.5,5447.2,5452.4,5452.1,61445.1,61533.5,2284624.5,2247398.0,7293.5,7289.8,7285.7,4246.9,4246.8,4247.0,1100.4,1100.4,1100.4,3375.4,3374.6,3375.5,7558.5,7558.4,33.700001,27.43,ammonia
142200.8,142096.9,34748.3,34732.6,34771.3,35292.6,35294.5,35272.1,44873.4,44882.1,44926.0,37894.5,37868.6,37867.9,245115.3,245531.5,3806.8,3798.9,2566.8,2216737.8,2567.1,1100.1,1100.1,1100.0,5838.3,5841.8,5846.9,2522.5,2524.8,2526.7,6191.9,6192.4,11510.2,11512.7,8072.2,8072.1,8072.8,2020.4,2020.1,2020.9,14847.5,14842.3,14852.2,5515.0,5519.4,5519.9,62032.3,62070.3,2150037.8,2293903.0,7415.3,7407.0,7401.0,4254.4,4253.7,4253.6,1100.4,1100.4,1100.4,3398.2,3396.4,3396.1,7573.7,7571.2,33.689999,27.42,ammonia
142113.9,142289.6,34845.5,34853.5,34842.3,35357.7,35383.3,35375.3,44937.1,44919.7,44934.4,37953.6,37906.1,37928.5,244917.9,247303.2,3808.3,3800.2,2567.0,2149258.5,2567.3,1100.1,1100.1,1100.1,5841.0,5841.9,5837.0,2520.6,2521.2,2521.8,6179.3,6178.6,11467.9,11467.8,8071.2,8068.0,8066.3,2009.1,2009.8,2010.3,14707.4,14719.1,14719.8,5472.2,5475.5,5469.8,61660.7,61716.6,2241452.5,2329949.8,7348.0,7346.9,7347.7,4252.0,4251.8,4252.2,1100.4,1100.4,1100.4,3402.6,3403.6,3406.2,7589.3,7590.4,33.700001,27.43,ammonia
142347.7,141947.2,35061.6,35075.2,35068.2,35567.1,35591.2,35491.1,44982.0,45009.2,45111.7,38145.8,38170.5,38120.8,246260.7,246588.4,3813.7,3805.8,2572.4,2177268.8,2572.4,1100.1,1100.1,1100.0,5894.8,5893.1,5889.9,2527.1,2527.7,2528.4,6184.8,6183.8,11495.6,11500.6,8072.1,8069.7,8068.6,2014.6,2014.8,2015.1,14770.6,14768.0,14775.6,5486.8,5494.4,5492.5,61814.8,61831.2,2215909.5,2291244.0,7373.0,7368.0,7364.5,4252.7,4252.2,4252.6,1100.4,1100.4,1100.4,3395.7,3394.4,3396.0,7583.5,7583.2,33.73,27.379999,ammonia
142537.6,143112.3,35677.6,35692.9,35713.5,36207.5,36177.7,36151.8,45300.2,45282.5,45297.8,38786.9,38801.2,38777.2,251515.1,247133.1,3828.8,3821.2,2586.1,2224220.0,2586.1,1100.1,1100.1,1100.1,6094.8,6095.9,6097.2,2558.9,2559.6,2560.5,6222.8,6222.4,11621.9,11622.1,8094.8,8091.8,8090.7,2041.5,2041.6,2042.2,15118.9,15120.6,15119.7,5601.1,5602.2,5606.9,62827.3,62804.7,2178068.5,2248250.0,7621.8,7615.6,7614.2,4271.0,4270.5,4270.1,1100.4,1100.4,1100.4,3458.3,3457.2,3457.8,7629.2,7629.1,33.759998,27.42,ammonia
142393.8,142517.1,35716.5,35724.3,35698.9,36162.4,36147.5,36128.0,45226.5,45355.9,45339.2,38768.4,38705.3,38747.6,246557.6,246721.8,3828.0,3819.5,2586.0,2128432.8,2585.9,1100.1,1100.0,1100.1,6084.3,6081.9,6081.5,2556.1,2557.0,2557.7,6218.8,6218.8,11591.4,11593.0,8094.5,8096.7,8093.9,2039.7,2039.7,2040.4,15057.5,15059.3,15059.0,5588.5,5590.1,5592.4,62590.0,62652.3,2301915.8,2243996.8,7605.7,7600.0,7600.2,4269.3,4269.0,4269.9,1100.4,1100.4,1100.4,3453.5,3454.3,3455.2,7627.9,7631.1,33.759998,27.43,ammonia
142728.1,143318.2,35756.8,35769.6,35739.9,36247.8,36271.5,36252.8,45357.1,45383.7,45406.5,38813.2,38831.4,38832.5,247174.3,246680.7,3830.6,3822.3,2587.5,2150817.5,2588.0,1100.1,1100.1,1100.0,6103.8,6102.4,6100.5,2559.3,2559.5,2559.9,6218.8,6218.0,11594.5,11602.4,8100.4,8099.4,8094.5,2039.8,2038.7,2039.4,15017.8,15012.3,15009.8,5577.3,5583.4,5584.2,62501.5,62494.0,2256375.8,2324015.2,7578.5,7571.1,7565.4,4266.3,4265.9,4265.6,1100.4,1100.4,1100.4,3431.7,3431.0,3431.0,7607.1,7608.7,33.700001,27.389999,ammonia
142724.7,143146.9,35573.0,35556.3,35576.3,36036.3,36054.7,36078.8,45368.4,45365.6,45325.3,38696.9,38686.7,38699.9,246311.8,247514.8,3827.5,3819.0,2585.0,2214668.5,2585.4,1100.1,1100.0,1100.0,6081.0,6081.7,6083.9,2557.0,2557.9,2558.7,6219.8,6220.1,11607.1,11609.5,8094.4,8097.6,8095.1,2043.2,2043.0,2043.2,15076.6,15063.6,15072.9,5601.1,5607.8,5607.3,62698.3,62610.2,2330865.5,2303704.0,7645.6,7641.7,7639.6,4271.6,4271.4,4271.1,1100.4,1100.4,1100.4,3457.7,3458.1,3458.7,7630.7,7627.8,33.75,27.43,ammonia
142984.6,143295.7,35793.7,35829.7,35862.6,36338.1,36352.0,36349.0,45358.1,45376.9,45407.2,38985.5,39011.9,38976.8,246311.8,247292.9,3832.9,3825.2,2590.4,2204788.8,2590.8,1100.1,1100.1,1100.1,6171.8,6171.2,6173.4,2569.0,2569.9,2570.2,6230.0,6229.7,11641.7,11641.3,8098.7,8100.7,8104.3,2050.0,2049.6,2049.6,15133.2,15124.8,15123.4,5621.1,5623.7,5624.8,62713.6,62759.1,2280232.8,2379494.0,7643.9,7632.8,7625.4,4270.5,4269.5,4269.5,1100.4,1100.4,1100.4,3436.7,3435.0,3434.9,7614.9,7613.8,33.700001,27.43,ammonia
142977.7,142826.1,35747.7,35722.6,35721.4,36271.5,36282.0,36302.1,45342.2,45364.9,45313.4,38873.0,38889.7,38891.0,246973.6,246250.4,3832.3,3824.6,2590.0,2269760.8,2590.2,1100.1,1100.1,1100.1,6146.0,6142.4,6143.2,2566.1,2566.6,2567.3,6228.0,6227.0,11618.3,11614.6,8097.6,8098.1,8097.9,2047.5,2047.6,2048.4,15094.4,15080.0,15084.2,5612.8,5622.4,5623.5,62702.0,62765.8,2295678.5,2356332.2,7661.1,7653.3,7646.9,4273.1,4272.5,4273.4,1100.4,1100.4,1100.4,3449.2,3448.0,3450.2,7627.2,7626.8,33.73,27.43,ammonia
143045.0,143001.8,35728.3,35724.1,35713.3,36276.9,36299.3,36314.1,45343.9,45365.9,45420.8,38968.9,38950.5,38933.2,244111.2,245424.8,3833.6,3825.5,2590.5,2250809.8,2589.7,1100.1,1100.1,1100.1,6118.2,6115.1,6109.4,2561.1,2561.2,2561.6,6220.6,6220.0,11587.7,11583.9,8094.0,8096.6,8096.9,2043.8,2043.7,2044.6,15029.3,15036.8,15036.3,5590.2,5592.4,5596.0,62623.1,62762.4,2318564.0,2258954.0,7656.6,7653.3,7651.8,4275.0,4274.5,4274.3,1100.4,1100.4,1100.4,3462.5,3462.7,3463.0,7635.5,7631.7,33.720001,27.41,ammonia
142688.6,142953.6,35774.3,35786.2,35801.8,36264.7,36280.6,36313.2,45383.3,45412.6,45420.4,39005.1,38974.7,38987.5,246337.4,247050.8,3835.6,3826.4,2591.8,2149258.5,2592.5,1100.1,1100.1,1100.0,6187.6,6186.7,6187.2,2572.9,2573.5,2573.8,6235.5,6234.9,11644.3,11639.8,8111.1,8115.0,8113.7,2053.1,2053.1,2053.4,15142.2,15149.1,15153.1,5626.0,5631.7,5630.0,62823.7,62948.9,2302809.8,2364788.0,7712.3,7704.1,7698.7,4277.0,4276.7,4276.7,1100.4,1100.4,1100.4,3463.0,3462.2,3463.6,7638.0,7638.0,33.75,27.43,ammonia
143243.7,143505.5,35901.8,35914.3,35912.5,36449.4,36451.1,36491.1,45468.0,45456.5,45489.7,39066.0,39101.5,39130.8,247251.6,248042.9,3837.4,3829.1,2593.7,2247398.0,2593.9,1100.1,1100.0,1100.0,6191.2,6190.6,6187.7,2573.8,2574.4,2574.8,6236.3,6236.0,11632.8,11634.8,8109.7,8107.3,8106.2,2053.5,2053.5,2053.5,15133.9,15123.0,15127.5,5627.8,5632.1,5631.1,62896.1,62988.0,2390523.8,2310434.8,7714.4,7708.0,7703.5,4278.2,4277.7,4277.4,1100.4,1100.4,1100.4,3464.5,3463.5,3464.2,7635.0,7635.4,33.740002,27.42,ammonia
142685.2,142783.1,35479.5,35482.2,35512.5,36041.5,36012.3,36054.7,45234.6,45299.8,45293.1,38650.0,38675.0,38659.3,245709.6,245424.8,3828.7,3820.6,2586.4,2182476.8,2586.8,1100.1,1100.1,1100.0,6084.3,6083.6,6084.3,2559.0,2560.9,2561.5,6224.6,6224.1,11586.0,11589.3,8095.7,8092.0,8094.2,2043.8,2043.6,2044.1,15008.6,15012.0,15007.4,5588.1,5591.2,5591.4,62625.1,62657.9,2230074.5,2196215.8,7611.6,7607.1,7609.1,4273.1,4272.4,4272.7,1100.4,1100.4,1100.4,3458.7,3458.6,3461.5,7633.9,7636.4,33.799999,27.41,ammonia
143024.2,143143.4,35916.5,35906.2,35919.0,36528.0,36538.4,36540.9,45446.6,45440.1,45463.0,39106.8,39147.0,39146.5,246409.1,246138.0,3839.1,3831.4,2595.8,2256375.8,2595.8,1100.1,1100.1,1100.0,6216.0,6212.8,6210.4,2575.9,2577.0,2576.5,6237.6,6235.1,11632.7,11627.3,8108.0,8109.1,8105.4,2052.1,2051.5,2051.7,15100.1,15077.8,15084.9,5611.3,5616.8,5617.2,62760.5,62858.7,2340062.2,2348866.5,7678.9,7673.8,7672.9,4277.1,4276.6,4276.2,1100.4,1100.4,1100.4,3465.2,3463.8,3464.0,7632.4,7631.4,33.75,27.42,ammonia
142366.5,143072.6,35823.4,35832.5,35837.0,36277.2,36316.5,36302.1,45434.4,45453.4,45472.2,39044.9,39053.6,39042.0,246030.7,247525.2,3836.6,3828.5,2594.1,2189729.0,2593.5,1100.1,1100.1,1100.0,6181.1,6179.2,6177.8,2571.3,2572.5,2573.1,6234.7,6234.5,11615.1,11620.6,8106.1,8108.9,8104.8,2053.6,2053.4,2053.8,15104.9,15101.8,15105.1,5612.7,5612.8,5615.1,62864.7,62913.4,2312236.2,2121580.5,7675.2,7668.0,7664.4,4275.9,4275.7,4275.2,1100.4,1100.4,1100.4,3459.8,3459.3,3460.4,7629.5,7630.9,33.849998,27.42,ammonia
142705.8,143373.7,35769.4,35742.6,35769.2,36264.9,36249.4,36309.6,45463.7,45465.4,45440.1,38948.7,38929.5,38998.1,246891.3,246439.8,3835.8,3827.6,2594.9,2178068.5,2595.2,1100.1,1100.0,1100.1,6192.0,6194.4,6195.8,2574.7,2575.5,2576.6,6241.9,6240.3,11635.2,11638.8,8107.4,8106.8,8106.7,2057.1,2057.3,2057.6,15172.9,15170.7,15174.4,5633.4,5638.9,5642.0,63012.1,63041.0,2135714.2,2224220.0,7732.6,7728.8,7725.4,4280.5,4280.2,4280.2,1100.4,1100.4,1100.4,3481.0,3481.0,3482.2,7644.2,7642.2,34.130001,27.450001,ammonia
142426.3,142642.2,35225.3,35220.8,35251.1,35794.8,35825.1,35804.4,45222.2,45235.3,45221.8,38430.8,38403.5,38412.1,245115.3,246450.0,3823.1,3814.6,2582.0,2136483.5,2582.1,1100.1,1100.1,1100.1,5974.9,5971.7,5967.2,2544.9,2545.7,2546.0,6208.4,6209.7,11516.4,11526.9,8086.6,8086.5,8086.0,2036.2,2037.0,2039.0,14937.4,14954.2,14966.7,5554.0,5559.6,5567.6,62392.9,62465.0,2190538.0,2323105.0,7608.1,7604.9,7606.1,4275.0,4274.5,4274.1,1100.4,1100.4,1100.4,3466.6,3467.8,3471.0,7642.2,7645.2,34.029999,27.43,ammonia
143200.5,143048.4,36134.3,36153.1,36134.1,36729.0,36719.4,36741.9,45531.6,45543.2,45554.6,39219.5,39234.2,39219.7,248406.6,247535.5,3842.0,3833.7,2599.1,2280232.8,2598.7,1100.1,1100.0,1100.0,6209.4,6207.0,6206.9,2576.8,2577.8,2578.7,6241.5,6239.0,11644.7,11650.0,8103.6,8105.4,8103.4,2057.3,2057.4,2057.4,15166.2,15162.1,15160.2,5628.0,5633.4,5636.6,62995.4,62957.2,2216737.8,2348866.5,7695.4,7683.9,7675.3,4278.8,4278.3,4278.1,1100.4,1100.4,1100.3,3455.8,3454.7,3454.9,7628.3,7626.0,33.919998,27.42,ammonia
142517.1,142776.2,35604.2,35619.0,35583.9,36237.4,36157.2,36181.4,45270.7,45378.8,45374.5,38796.3,38755.6,38760.1,247272.2,246798.8,3832.8,3824.5,2590.9,2186500.0,2590.4,1100.1,1100.1,1100.0,6116.7,6119.5,6120.2,2566.3,2567.0,2567.5,6230.9,6229.9,11592.2,11594.1,8099.0,8098.1,8101.6,2048.1,2047.8,2048.1,15059.5,15053.6,15052.5,5591.1,5593.3,5594.6,62581.8,62555.3,2448758.0,2369985.8,7607.2,7599.6,7593.0,4273.9,4273.0,4273.0,1100.4,1100.4,1100.4,3435.6,3433.6,3433.0,7608.9,7609.3,33.880001,27.43,ammonia
